timestamp,displacement_combined,tilt_dynamic_avg,tilt_stable,displacement_rate,tilt_dynamic_rate,tilt_stable_rate,tilt_dynamic_std,displacement_sync_error,hour,day_of_week,month,is_weekend,is_anomaly,anomaly_score
2023-09-07 18:00:00,14.25,-0.7166666666666667,0.55,0.01000000000000512,0.00333333333333341,0.02000000000000002,1.672792077137303,0.4043055555555544,18,3,9,0,True,-0.6842430228985183
2023-09-07 18:10:00,14.21,-0.7200000000000001,0.54,-0.03999999999999915,-0.00333333333333341,-0.01000000000000001,1.670808187674456,0.4494444444444436,18,3,9,0,True,-0.6530097788930488
2023-09-07 18:20:00,14.21,-0.7166666666666667,20.01,0.0,0.00333333333333341,19.47,1.672792077137303,0.4551388888888894,18,3,9,0,True,-0.7544599630020726
2023-09-07 18:30:00,14.19,-0.7199999999999999,24.22,-0.01999999999999602,-0.003333333333333188,4.209999999999997,1.678481456555299,0.4805555555555507,18,3,9,0,True,-0.7493123766732067
2023-09-07 18:40:00,14.11,-0.7233333333333333,26.5,-0.0800000000000054,-0.00333333333333341,2.280000000000001,1.667103276144982,0.5655555555555569,18,3,9,0,True,-0.7487548275238376
2023-09-07 18:50:00,14.05,-0.7200000000000001,26.5,-0.06000000000000227,0.003333333333333188,0.0,1.66910155472937,0.6290972222222244,18,3,9,0,True,-0.7315491180046375
2023-09-07 19:00:00,14.05,-0.7233333333333333,26.5,0.0,-0.003333333333333188,0.0,1.667103276144982,0.6321527777777813,19,3,9,0,True,-0.7235873038809708
2023-09-07 19:10:00,14.02999999999999,-0.7200000000000001,26.5,-0.02000000000000313,0.003333333333333188,0.0,1.66910155472937,0.6545833333333384,19,3,9,0,True,-0.7315491180046375
2023-09-07 19:20:00,13.98,-0.7200000000000001,26.5,-0.04999999999999005,0.0,0.0,1.66910155472937,0.7071527777777717,19,3,9,0,True,-0.7215965814761626
2023-09-07 19:30:00,13.96,-0.7166666666666668,26.5,-0.02000000000000313,0.003333333333333299,0.0,1.67111739065014,0.7294444444444448,19,3,9,0,True,-0.728294352388069
2023-09-07 19:40:00,13.91,-0.7200000000000001,26.5,-0.04999999999999716,-0.003333333333333299,0.0,1.66910155472937,0.7814583333333278,19,3,9,0,True,-0.7214010550265779
2023-09-07 19:50:00,13.88,-0.7200000000000001,26.5,-0.03000000000000114,0.0,0.0,1.66910155472937,0.8134722222222202,19,3,9,0,True,-0.7224802951348737
2023-09-07 20:00:00,13.88,-0.7200000000000001,26.5,0.0,0.0,0.0,1.66910155472937,0.8152083333333309,20,3,9,0,True,-0.7224802951348737
2023-09-07 20:10:00,13.84,-0.7200000000000001,26.5,-0.03999999999999915,0.0,0.0,1.66910155472937,0.8573611111111088,20,3,9,0,True,-0.7224802951348737
2023-09-07 20:20:00,13.82,-0.7166666666666668,26.5,-0.02000000000000313,0.003333333333333299,0.0,1.67111739065014,0.8800000000000008,20,3,9,0,True,-0.7287872731131438
2023-09-07 20:30:00,13.83,-0.7200000000000001,26.5,0.00999999999999801,-0.003333333333333299,0.0,1.66910155472937,0.8743750000000006,20,3,9,0,True,-0.7214010550265779
2023-09-07 20:40:00,13.81,-0.7200000000000001,26.5,-0.01999999999999602,0.0,0.0,1.66910155472937,0.8986111111111086,20,3,9,0,True,-0.722969280817328
2023-09-07 20:50:00,13.82,-0.7200000000000001,26.5,0.00999999999999801,0.0,0.0,1.66910155472937,0.8918750000000006,20,3,9,0,True,-0.722969280817328
2023-09-07 21:00:00,14.14,-0.7200000000000001,26.5,0.3200000000000003,0.0,0.0,1.66910155472937,0.5750694444444431,21,3,9,0,True,-0.7348334169197639
2023-09-07 21:10:00,14.14,-0.7200000000000001,26.5,0.0,0.0,0.0,1.66910155472937,0.5776388888888899,21,3,9,0,True,-0.725311984775361
2023-09-07 21:20:00,14.13,-0.7200000000000001,26.5,-0.00999999999999801,0.0,0.0,1.66910155472937,0.5896527777777756,21,3,9,0,True,-0.725311984775361
2023-09-07 21:30:00,14.1,-0.7200000000000001,26.5,-0.03000000000000114,0.0,0.0,1.66910155472937,0.6215277777777732,21,3,9,0,True,-0.725311984775361
